RelativeWeek,Intensity
1,4.0156510799251
2,1.40073915011183
3,1.55226059432193
4,0.826792951579579
5,1.36202471807063
6,1.44099108829237
7,1.98913991827398
8,3.459131651687
9,10.6086129819896
10,12.9897137906043
11,14.7981519406091
12,7.57194274573351
13,13.1635017317466
14,15.4825101793743
15,13.2669923353584
16,9.81740837553604
17,9.30491294464135
18,11.0921661826942
19,6.07614904445481
20,5.56056095323782
21,4.3287681024209
22,6.38730269753551
23,7.57030290846215
24,5.24788503903012
25,4.17074934772102
26,3.08503901803362
27,5.66617060383608
28,3.25743296415721
29,3.75335510297567
30,3.59214130909506
31,3.44321617735841
32,4.50995272142397
33,4.3062533382492
