ReportingCountryMnemonic,NominatorType,AbsoluteWeek,RelativeWeek,IntensityLower,Intensity,IntensityUpper
BE,ILI,W40,1,10.511081291863,15.4454919731885,22.6963540352895
BE,ILI,W41,2,10.8015838487276,15.3896967057091,21.9266700153063
BE,ILI,W42,3,16.1528472596203,17.7714240474396,19.5521883911716
BE,ILI,W43,4,12.8157403541584,19.9217741437559,30.9679405221443
BE,ILI,W44,5,14.2461980065861,21.2081779623184,31.5724105669057
BE,ILI,W45,6,20.1945007458534,26.7500899225642,35.4337708008059
BE,ILI,W46,7,19.3163571855618,24.6792702632184,31.5311202248955
BE,ILI,W47,8,25.7269607899578,29.7733632689371,34.4561943239758
BE,ILI,W48,9,30.9310859587276,37.6035328949746,45.7153585900675
BE,ILI,W49,10,41.1123454012084,48.6131594821759,57.4824727652246
BE,ILI,W50,11,34.8495092374575,44.937925493542,57.9467886879908
BE,ILI,W51,12,37.5107109938377,49.7067900251041,65.8682522708164
BE,ILI,W52,13,28.1210202646364,46.7893639648525,77.850823321248
BE,ILI,W01,14,38.5202096395853,66.4605537364365,114.667216099848
BE,ILI,W02,15,74.0810616641092,115.927854726388,181.41299813436
BE,ILI,W03,16,111.550410106976,184.491338479892,305.127107479576
BE,ILI,W04,17,226.941535522412,331.892942725873,485.380189120828
BE,ILI,W05,18,339.666139216953,480.631562623267,680.099286676713
BE,ILI,W06,19,519.774136305781,659.804676501019,837.560356940316
BE,ILI,W07,20,599.239843025603,711.636006750756,845.113708639905
BE,ILI,W08,21,596.157453291132,664.717891839237,741.163048942748
BE,ILI,W09,22,381.192508854725,493.872569993971,639.860725818736
BE,ILI,W10,23,251.191410671471,348.353710886066,483.098954553046
BE,ILI,W11,24,146.097163412926,218.960851005409,328.164169330963
BE,ILI,W12,25,84.2835299357267,124.529463146039,183.993090978349
BE,ILI,W13,26,40.7065662222684,62.2673655302355,95.2481422506951
BE,ILI,W14,27,14.0473750499294,30.0889737546697,64.4495030844748
BE,ILI,W15,28,10.2611997751672,18.0526314651053,31.7601752188476
BE,ILI,W16,29,7.65054527745835,11.2938269774986,16.6720832531364
BE,ILI,W17,30,2.70378104543939,5.17596471724979,9.90857258926489
BE,ILI,W18,31,5.31966882695432,8.02200158731113,12.0970894166858
BE,ILI,W19,32,5.1840266996082,6.02642708626036,7.00571689354095
BE,ILI,W20,33,3.41257008469912,6.84766396363342,13.7405241782684
