RelativeWeek,Intensity
1,0.298396645662855
2,0.537477726801411
3,0.684552899145914
4,0.652713486708576
5,0.600017335249889
6,0.862023197985707
7,0.892775045373017
8,1.25007617183831
9,1.33626397562438
10,1.94057264605128
11,1.64106440716284
12,2.23317919721573
13,3.5075294287999
14,7.25769151367973
15,17.5773844414402
16,46.7501310591729
17,111.353854424272
18,160.837122517461
19,123.098097728976
20,173.989625628197
21,100.517618320581
22,89.373756112378
23,52.6014971443263
24,33.1147476912223
25,17.3046918520276
26,12.0553133016886
27,5.43449461755882
28,2.91923521976505
29,2.0813682759123
30,0.987032279849746
31,0.679825377538734
32,0.375665293317679
33,0.520888243113954
