ReportingCountryMnemonic,NominatorType,AbsoluteWeek,RelativeWeek,IntensityLower,Intensity,IntensityUpper
UZ,ILI,W40,1,0.00667441898702514,5.7585701110095,44.3754154112659
UZ,ILI,W41,2,11.8600882685892,22.4615735020421,42.5395049987817
UZ,ILI,W42,3,24.1228169766417,38.5743074178887,61.6833927070209
UZ,ILI,W43,4,22.0846192536803,33.4409153579209,50.6368168330214
UZ,ILI,W44,5,18.5359664443732,32.7191681710828,57.7549581253462
UZ,ILI,W45,6,12.1567770136413,34.073730940368,95.5038608418827
UZ,ILI,W46,7,1.09329807069818,9.7643164064455,54.3530857931883
UZ,ILI,W47,8,1.17991482577456,11.3019169126357,68.4234278954549
UZ,ILI,W48,9,1.74893302951622,17.5045379157795,123.563938007898
UZ,ILI,W49,10,12.2191736429933,27.1296368572917,60.234613036256
UZ,ILI,W50,11,41.9988241722306,52.4309265396845,65.4542623987891
UZ,ILI,W51,12,15.6649561954555,35.9994548677141,82.7299313577746
UZ,ILI,W52,13,22.0600374122753,32.3880517965208,47.5514107056956
UZ,ILI,W01,14,12.4454295568849,15.4530097724153,19.1874061023679
UZ,ILI,W02,15,21.0829130092833,26.6201842794647,33.6117789207133
UZ,ILI,W03,16,16.2719009621824,34.500907202453,73.1514160858456
UZ,ILI,W04,17,31.7596605970622,52.0361987846634,85.2580264729741
UZ,ILI,W05,18,21.5721261341171,54.7665776492835,139.039518347307
UZ,ILI,W06,19,17.8461210682398,46.8431550365681,122.955636431552
UZ,ILI,W07,20,11.5770001346874,33.5678008114567,97.3306761862674
UZ,ILI,W08,21,14.9744571320035,37.3899801565998,93.3596860164696
UZ,ILI,W09,22,17.9104759031279,40.9609192402323,93.6768466722777
UZ,ILI,W10,23,10.62071763917,31.629687794492,94.1967561859801
UZ,ILI,W11,24,21.6073557881734,35.0778810607287,56.9462432966514
UZ,ILI,W12,25,10.7178126401765,22.2854046650087,46.3377442540376
UZ,ILI,W13,26,12.203887235585,22.2406544951967,40.5318979785706
UZ,ILI,W14,27,6.64562802663759,18.0203818641251,48.8643302374522
UZ,ILI,W15,28,6.42892012582364,23.6524446836292,87.0189905245503
UZ,ILI,W16,29,1.05080650004082,8.84314588217404,46.2436189644569
UZ,ILI,W17,30,6.40464678927587,19.3977837354596,58.7501584752035
UZ,ILI,W18,31,7.76124753210955,17.3977342316529,38.99903400104
UZ,ILI,W19,32,4.75320287079008,9.19439511742142,17.7852500457678
UZ,ILI,W20,33,1.18638155350775,8.74646090160232,42.4478144741291
