ReportingCountryMnemonic,NominatorType,AbsoluteWeek,RelativeWeek,IntensityLower,Intensity,IntensityUpper
ME,ILI,W40,1,0.819762895180397,1.43345526668033,2.50657112398506
ME,ILI,W41,2,1.62657254983695,2.47592514902997,3.76878691590704
ME,ILI,W42,3,2.52505438071542,3.2243039816375,4.11719297825893
ME,ILI,W43,4,2.56551050192001,3.20316440985723,3.99930627019352
ME,ILI,W44,5,2.33414663140515,3.06056819893782,4.01306309308879
ME,ILI,W45,6,2.01961214729428,3.42535527381922,5.80956039881233
ME,ILI,W46,7,1.42915648890336,3.09768014684185,6.71418586183045
ME,ILI,W47,8,1.40562371470576,2.50049248990599,4.44817672515229
ME,ILI,W48,9,2.24047166327796,3.46342231204701,5.35391467260745
ME,ILI,W49,10,2.14576247625127,3.85488530555204,6.92534280165167
ME,ILI,W50,11,2.37964744150101,4.23608280255791,7.54077986393147
ME,ILI,W51,12,2.90962028751908,3.96477987239924,5.40258792668288
ME,ILI,W52,13,2.89010139048633,4.90469614240392,8.32359872511736
ME,ILI,W01,14,3.87689980102163,8.32201191438163,17.8637276838725
ME,ILI,W02,15,9.05126104579429,14.491653664381,23.2020737072816
ME,ILI,W03,16,16.531307558332,23.6837175655368,33.9306782445896
ME,ILI,W04,17,28.2281023860248,40.4261730780387,57.8953359098146
ME,ILI,W05,18,35.4253288893115,65.882336581355,122.524826430858
ME,ILI,W06,19,45.0467579131468,92.653938126938,190.574253245538
ME,ILI,W07,20,52.2918314539697,103.519986984283,204.934258511472
ME,ILI,W08,21,50.0726137042495,83.6365568025751,139.698592030891
ME,ILI,W09,22,45.801896712609,65.892358714457,94.7952650126692
ME,ILI,W10,23,33.4046799387014,48.2021611870949,69.5545758070509
ME,ILI,W11,24,17.0719474776047,28.9671521276941,49.150567238431
ME,ILI,W12,25,12.7907668461795,21.6986646135748,36.810306346334
ME,ILI,W13,26,8.06214060347763,11.7643869177822,17.1667558727002
ME,ILI,W14,27,5.31496189665789,7.8499267670739,11.5939401723974
ME,ILI,W15,28,3.43509182122357,5.11460783052479,7.61528792285607
ME,ILI,W16,29,2.21602091490447,3.35252673246625,5.07189955487642
ME,ILI,W17,30,1.20320917609856,1.97617988825368,3.24572570448749
ME,ILI,W18,31,0.546761215979115,1.12886187955098,2.3306867895181
ME,ILI,W19,32,0.379379122150241,0.821194390852603,1.77753647524315
ME,ILI,W20,33,0.962891419664202,1.21922140728405,1.54378864493164
