RelativeWeek,Intensity
1,6.34954090468619
2,7.00291914912165
3,4.76855894713499
4,6.31049214581753
5,5.42488634938342
6,6.47923431309953
7,6.40560420649723
8,6.84341991354942
9,8.3207267974736
10,9.55498988894625
11,13.9979591490985
12,16.2206982469746
13,17.6826040690369
14,29.1417491955504
15,29.2852990021758
16,27.5389443454053
17,30.7664878441003
18,30.8302663712859
19,24.7914876034096
20,26.5741030081143
21,23.2408290275982
22,19.3923663026863
23,15.9259131282201
24,15.6929610000864
25,12.8329938867874
26,8.49424781294577
27,11.0305514100716
28,7.87142512882048
29,5.37861691183891
30,5.33705241373747
31,4.67098870949559
32,2.52108099129995
33,3.94356410801991
