ReportingCountryMnemonic,NominatorType,AbsoluteWeek,RelativeWeek,IntensityLower,Intensity,IntensityUpper
CY,ILI,W40,1,0.276715833166549,0.664393439425698,1.59520558437373
CY,ILI,W41,2,0.245053878340838,1.02264341661497,2.28587096666667
CY,ILI,W42,3,0.317231909263858,0.816208703624454,2.10003038287742
CY,ILI,W43,4,0.230995873964078,0.825668457786008,1.70761696952041
CY,ILI,W44,5,0.225282510966945,0.830562353864095,1.73484563877437
CY,ILI,W45,6,0.382408698066268,1.10305842025784,2.19938287801873
CY,ILI,W46,7,0.27647207091987,0.879724256582454,1.76806940103139
CY,ILI,W47,8,0.287424131842763,0.839969445782429,2.4547301067748
CY,ILI,W48,9,0.453893766015913,1.5847649100678,3.5952529658516
CY,ILI,W49,10,0.251615124906752,1.70944645597023,4.86530152255594
CY,ILI,W50,11,0.090758011901737,0.699242354834841,1.64717246993256
CY,ILI,W51,12,1.6885240591806,2.88518814688827,4.92993309611719
CY,ILI,W52,13,2.1911479946659,3.37948325778862,5.21229379187372
CY,ILI,W01,14,1.01438110492073,3.62343992299534,9.61179370146459
CY,ILI,W02,15,3.13858634291227,5.38477079591282,9.23847661224787
CY,ILI,W03,16,4.12373080837813,6.50942074113347,10.275296898384
CY,ILI,W04,17,5.13219849554155,7.45993250108414,10.8434217751079
CY,ILI,W05,18,5.52624307256378,7.03831699330687,8.96412000844006
CY,ILI,W06,19,4.42245919587007,6.07459919382663,8.34394478983529
CY,ILI,W07,20,4.10194631095777,6.50278299861519,10.3088103845038
CY,ILI,W08,21,2.23399546511574,3.4668910304552,5.38019597834234
CY,ILI,W09,22,1.99831906983406,2.74840300106553,3.78003651683774
CY,ILI,W10,23,1.63964940440326,2.91992004959208,5.19985130547636
CY,ILI,W11,24,2.17157079454335,3.23625867986546,4.82294672101949
CY,ILI,W12,25,0.50631209474899,1.15202002191353,2.62120961488706
CY,ILI,W13,26,1.27493430222384,2.38079054043079,4.44584759192522
CY,ILI,W14,27,0.748115535456456,1.4818761427357,2.93531787315364
CY,ILI,W15,28,0.523144738726579,0.744802409587519,1.06037696312818
CY,ILI,W16,29,0.214877136568824,0.784688872632913,1.62175842826004
CY,ILI,W17,30,0.728748422355448,1.13256374887473,1.76014191717802
CY,ILI,W18,31,0.00365284057169779,0.444231365408084,1.07821285658933
CY,ILI,W19,32,0.144973529469563,0.381302397472152,1.00288320805858
CY,ILI,W20,33,0.0036147434998568,0.205960579575897,0.449102784619704
