RelativeWeek,Intensity
1,0.664393439425698
2,1.02264341661497
3,0.816208703624454
4,0.825668457786008
5,0.830562353864095
6,1.10305842025784
7,0.879724256582454
8,0.839969445782429
9,1.5847649100678
10,1.70944645597023
11,0.699242354834841
12,2.88518814688827
13,3.37948325778862
14,3.62343992299534
15,5.38477079591282
16,6.50942074113347
17,7.45993250108414
18,7.03831699330687
19,6.07459919382663
20,6.50278299861519
21,3.4668910304552
22,2.74840300106553
23,2.91992004959208
24,3.23625867986546
25,1.15202002191353
26,2.38079054043079
27,1.4818761427357
28,0.744802409587519
29,0.784688872632913
30,1.13256374887473
31,0.444231365408084
32,0.381302397472152
33,0.205960579575897
