ReportingCountryMnemonic,NominatorType,AbsoluteWeek,RelativeWeek,IntensityLower,Intensity,IntensityUpper
IS,ILI,W40,1,0.567575367363544,1.18351910336546,2.46789686194009
IS,ILI,W41,2,0.121870402656408,0.623769336825851,3.19263887771936
IS,ILI,W42,3,0.741222404900153,1.77648492724165,4.25769468900753
IS,ILI,W43,4,0.427080637872639,1.25616453872826,3.69473398798507
IS,ILI,W44,5,0.605001266986019,1.67713081388388,4.64919318415873
IS,ILI,W45,6,0.375661784330197,1.59510716631987,6.77302557294082
IS,ILI,W46,7,0.354089592085983,1.55671629525274,3.82744882806529
IS,ILI,W47,8,0.345248310034649,1.76892786678881,4.69929095936361
IS,ILI,W48,9,1.28506727840348,2.11845257795124,3.49230067596445
IS,ILI,W49,10,0.321033339373809,1.7775027964514,4.83976312660828
IS,ILI,W50,11,0.540879909901463,3.31023574040064,11.0568332538096
IS,ILI,W51,12,2.37090526416766,5.0856910760681,10.9090203274228
IS,ILI,W52,13,1.0961272141784,4.52950061510352,18.7171484813478
IS,ILI,W01,14,0.766951309284012,4.19760175268419,14.2890822953421
IS,ILI,W02,15,0.583580598023542,3.43095595208075,20.1710933930731
IS,ILI,W03,16,1.67493313674827,7.52668057621091,33.8227952229145
IS,ILI,W04,17,1.79316471233036,9.20825842893625,47.2862435397144
IS,ILI,W05,18,3.32382646068877,18.1833961228988,84.1104201692285
IS,ILI,W06,19,2.05727775508824,14.8517524125026,107.21670867083
IS,ILI,W07,20,2.63497999978479,23.4743595645311,209.127035882588
IS,ILI,W08,21,2.58473150449055,22.9263061136746,203.354008377559
IS,ILI,W09,22,3.64185388359501,23.553428843336,152.330112083042
IS,ILI,W10,23,2.21527162278946,17.60215323275,139.863570336837
IS,ILI,W11,24,3.0117986756173,16.9281137995472,95.1461460987881
IS,ILI,W12,25,1.73893516583184,11.3957467426145,74.6796352005954
IS,ILI,W13,26,2.26007359204355,12.1215534535724,51.8132755822333
IS,ILI,W14,27,2.46718967560725,9.75808443965535,38.5946053815289
IS,ILI,W15,28,0.605057859800074,6.50150697585424,69.8604146238978
IS,ILI,W16,29,0.565838930317004,5.70389606551983,57.4976880930155
IS,ILI,W17,30,7.37324394590302,10.0261475282488,13.6335695652747
IS,ILI,W18,31,4.5062256250466,6.32425022840987,8.8757519661765
IS,ILI,W19,32,5.55633025621784,7.65904737737852,10.5575090075475
IS,ILI,W20,33,NA,4.72884506825792,NA
