RelativeWeek,Intensity
1,1.18351910336546
2,0.623769336825851
3,1.77648492724165
4,1.25616453872826
5,1.67713081388388
6,1.59510716631987
7,1.55671629525274
8,1.76892786678881
9,2.11845257795124
10,1.7775027964514
11,3.31023574040064
12,5.0856910760681
13,4.52950061510352
14,4.19760175268419
15,3.43095595208075
16,7.52668057621091
17,9.20825842893625
18,18.1833961228988
19,14.8517524125026
20,23.4743595645311
21,22.9263061136746
22,23.553428843336
23,17.60215323275
24,16.9281137995472
25,11.3957467426145
26,12.1215534535724
27,9.75808443965535
28,6.50150697585424
29,5.70389606551983
30,10.0261475282488
31,6.32425022840987
32,7.65904737737852
33,4.72884506825792
